,index,track_id,name,artists_names,artists_ids,artists_count,popularity,duration
317,317,5PRvlTm4LocemVFtGJirnx,Black & Blue,"Freestylers, Blapps Posse, Laura Streel","0zg9mF9dX2knvdTKnL22T1, 4ujfjA8RexRRCcQ58gDg4T, 6hBT8z64E6R1LTGtzXRNvt",3,10,3.7569833333333333
318,318,6bvOchWpFhHRSTEB8VRMwK,My Friend The Sun,Luttrell,4EOyJnoiiOJ4vuNhSBArB2,1,16,4.666666666666667
319,319,3rK2SRVskpWWPcWiqzOdsR,Не думая о тебе,Бэрримор,4XDM9JkBDnimJazxl4EeeA,1,1,4.256433333333334
320,320,2F5UQ1lk1VLzVV8WEY5eyw,Последний день на Земле,ПОРТ(812),0FL0RW586GKmTCUmSI3blG,1,5,4.216633333333333
321,321,44ATCQnFY1XNrKTJaOSoEI,Настя,Ber-linn,7F4oe52p9pgolInBPEM4zG,1,4,3.5166666666666666
322,322,7ro3zEitDEfmuiS16vndTe,Snoop Dawk,Luttrell,4EOyJnoiiOJ4vuNhSBArB2,1,24,4.290316666666667
323,323,5pm2LgbtFoy7lqVsn4Vcy9,Operation Midnight,Luttrell,4EOyJnoiiOJ4vuNhSBArB2,1,35,4.456066666666667
324,324,5yBYP3kF1dRUWNLGhTeeaN,Disco Shit,"Freakin' Disco, Jónás Vera","69M0b17IABpHzFt09OXa3Z, 0Xoo9XxvocI56MCVxMgaQG",2,13,6.904133333333333
325,325,3X0ua9M4Q27xIpAoUSU7T4,Exposure,Current Value,6B9SjvZNSQZkeJDH17oBSO,1,14,7.05095
326,326,1j9dBJEGeQawl55xqpCH4g,Victor Weed,Grey Killer,7D8eeQLyAJQnmyoQ74MJnb,1,34,4.0923
327,327,6tiuKoa9r4foVXTuyNn6kt,Flares,Yotto,5Dyfxq0ZrFjjeFBdSNxDbo,1,31,4.591916666666667
328,328,0HpX5K49KxO7HrtWcwGou3,Matrix,Boris Brejcha,6caPJFLv1wesmM7gwK1ACy,1,41,8.224
329,329,3BSjclxC2Idsc5d8LsCJwj,Put Your Head On My Shoulder (Remastered),Paul Anka,7ceUfdWq2t5nbatS6ollHh,1,50,2.6479833333333334
330,330,3zyclECT4EwareradPpqZa,Sion,Trilo,7khXTDDp4ZkGEoSCUB5Hyt,1,16,4.417766666666667
331,331,3tElRHnAV92wJAcDQtqozo,Fluid,Pasha Máxima,5kwLcELV27qeLSYU8JvBJS,1,0,4.4
332,332,3YYnfKM02WkygOwg6ozfrL,End of Line - Remixed by Boys Noize,"Daft Punk, Boys Noize","4tZwfgrHOc3mvqYlEYSvVi, 62k5LKMhymqlDNo2DWOvvv",2,34,5.669766666666667
333,333,6qK9nb4XlarFNVYcbkC6j9,I Wanna Be Foreva Young,"Tony Tonite, Ivan Dorn","2DPURDst3DmK8b1AU47fFT, 1VZ1TofaV3kj90QJSdg6NG",2,31,3.0208333333333335
334,334,7EvZucbeXRDEwT4cFpHEi8,Details in the Fabric (feat. James Morrison),"Jason Mraz, James Morrison","4phGZZrJZRo4ElhRtViYdl, 3LpLGlgRS1IKPPwElnpW35",2,47,5.7617666666666665
335,335,2Pnw6YxXA7v91dm4aRMees,I Like It,"Noisy Bears, Julia Turano","2Us8z6Hekn5ZXxxeaxZ9ui, 3CiNqSdh58Sv6tiNncK3mt",2,9,7.413783333333333
336,336,7odk6iD66b1Rkmyi8pVVoh,Work Energy Principle,The Chemical Brothers,1GhPHrq36VKCY3ucVaZCfo,1,30,8.8976
337,337,1IhY2i0jpvR5hGY9jdFvxv,So U Kno,Overmono,01PnN11ovfen6xUOHfNpn3,1,51,5.7251
338,338,579M05H3xzITBWBWMA2QCF,Vim & Vigour - Original Mix,Ben Pest,6J26kEm6dPwtwaBAVhPTB2,1,4,5.9213
339,339,35zptM0DQFvL6dVRhHXtN8,Abidjan,"Red Axes, Yakomin","5Owm9QgL9BSCRQKTX6T08G, 6K10qhOt4AOiS7WFeNWWCQ",2,20,8.60595
340,340,6KOSwTXXuHjj2IXikrKxN4,Addis,Red Axes,5Owm9QgL9BSCRQKTX6T08G,1,15,9.651333333333334
341,341,3eu5mORyNOOI6w1FHqNSbd,Ellelle,Demaor,5TtiNvyK9sfPpgoApj6U3W,1,0,6.032783333333334
342,342,2qndxrohPE3GxJJBsH7KC8,Kookaburra,Demaor,5TtiNvyK9sfPpgoApj6U3W,1,0,7.047616666666666
343,343,6305XcquJW2vEAn7GS9gLs,La Roulette,Zakir,23AJwTrTnLHpOMUxNZP6Xv,1,30,3.53355
344,344,3CCd4WV9WDcxycVIDd9B5a,Together,"Niconé, MLND","70s3JhU9Ai0cIowagibjNI, 3zhAZ4X9axsUv31yXgT6bM",2,1,6.305083333333333
345,345,01D7nX5t321cgGgehXH0MU,Work (feat. Pongo),"Kazy Lambist, Pongo","41Ue54Vb6iWx2dcdRCM6oH, 17MjqHVqjHRfIKAKen6o34",2,52,3.292666666666667
346,346,7m0ikW1stBQ8oZvjz3pUPh,МАЛО ЗВУКА,"DJ Groove, Сергей Бурунов, Android, DJ Boyko","4LaZxwpOIaTEsMK8ugnRsr, 0lwMWtkYR92d4xjSsX6MJ5, 7ndiZNBnKCMBaFx5wBkz8l, 66bGHvDI6MHSrU8DvMtFbK",4,17,5.047233333333334
347,347,74xQFbkH9gpKXJ4nEpSjHb,Sólfar,Solanca,0vzOfcck1SjuV7qVfBfXTM,1,30,4.032783333333334
348,348,12QphPukpWDR9w1iimddfP,Ani Kuni,Polo & Pan,45yEuthJ9yq1rNXAOpBnqM,1,60,4.606433333333333
349,349,5KrQbdqvojQAp2wxIO1dtQ,Hero,"Pegboard Nerds, Elizaveta","0lLY20XpZ9yDobkbHI7u1y, 2a9bCkqCkLvXM0s3uPvR7M",2,50,5.506666666666667
350,350,2Ntrial8l1h53OQKVuqqmn,HADES,"HI-LO, T78, Oliver Heldens","0ETJQforv5OXgDgidQv9qd, 5FgLkieOqGXPn01dnbJp9Z, 5nki7yRhxgM509M5ADlN1p",3,44,5.06035
351,351,4x7RdHzFWagy6QNmuSOUzv,Real Me - Kid Simius Remix,"Niconé, Aquarius Heaven, Kid Simius","70s3JhU9Ai0cIowagibjNI, 0lAjFl20uNiFMWafrHRxea, 36y7VzGBD47ymYb40a7JkE",3,32,6.5909
352,352,3QEYYJTIEd6Tv0HCrgHvri,Magic,Polo & Pan,45yEuthJ9yq1rNXAOpBnqM,1,56,6.8133333333333335
353,353,4Br4VEn1Ds8hhtMtl0UvKs,Lux,Ryan Taubert,79jExF7jUg31BFtXAmru1k,1,40,3.0444666666666667
354,354,7CYG5ifvGfbWtrEI1jkyUK,MoneyMoney,"Razlom, Julia Marks","63qpO0QWbc60B3nGQx55oZ, 1J0gAG9y9MzO3FgS8W8izF",2,24,3.7209166666666667
355,355,4uzl0Lo5eT92TXtx245kpp,Flow,Nitepunk,6iPbI11utXY9CVhX6SPXEg,1,38,3.3433333333333333
356,356,7kyga1JSeqifKDmZvGPqkk,Евпатория,Lyapis Trubetskoy,1PH7LtTLFyoZUEa7B64pws,1,33,4.382883333333333
357,357,1UScCZBARsvOX8ijYXAlso,Split Second,"Qo, Nuklear","4jUjWu6BEktjwqmxqqQ60g, 45W2svKplc33S40ACKX1Pi",2,11,5.302566666666666
358,358,6yzPz8CPhQTf6LkS0Rncux,На твоей земле,Соль Земли,0MS5RYQIOu0UYNtqBATFfL,1,10,6.706383333333333
359,359,4cDrU3U7aVbACHjWqFtnIs,Photonic,"T78, Kayo","5FgLkieOqGXPn01dnbJp9Z, 2yFviMTDaYCCZQf35qOrfZ",2,25,5.33845
360,360,4oVHmwmSC1uULRR6fmFGGu,КоКоКо / Cтруктуры не выходят на улицы,Shortparis,61j4FFbKlzdYihMtpM1hZD,1,27,3.8279833333333335
361,361,4ttIdWWb7is01UhkrZSMtC,Open Hearts,Uppermost,58UpHBCQ1Jj67DJsR7Qyqg,1,27,4.7226
362,362,1t0Jmqg1pKVBbxjQFZebeR,Marea (we’ve lost dancing),"Fred again.., The Blessed Madonna","4oLeXFyACqeem2VImYeBFe, 4TvhRzxIL1le2PWCeUqxQw",2,73,4.75625
363,363,1q37a8dFXKprGpP6ukfLHF,D4 Damager - T78 Remix,"ROBPM, T78","6QfZgJa0nrIKLwAdso7ai9, 5FgLkieOqGXPn01dnbJp9Z",2,40,5.169216666666666
364,364,3xml45o5PxJw6Xlp8sfPIC,Is This Trance?,Yotto,5Dyfxq0ZrFjjeFBdSNxDbo,1,39,4.81695
365,365,6gn4Q3aRQOgLt6RLvQXOi1,Power Scheme,Urbandawn,4Kjl91bg9I6TuhrEC0NQgX,1,13,4.077583333333333
366,366,6LEjqQjq1p30aMizBuTWhh,Soul Safari,The Kiffness,6t41YgqHULlgOq9TK1kcrG,1,25,4.484533333333333
367,367,0QIb7S6UznR6n9IRBiDCR7,Шапочка из фольги,Заточка,1zveeHI6pPI3TQz1XSloF5,1,21,4.333333333333333
368,368,2IIMg1riBa9fj2o0RL8XY2,Das Rote Haar - Original,Love Club,7o3sjWW23MelUoNWfhuUhz,1,27,6.8009
369,369,3OVQqOvLukb8SLXI3FFawW,It's My Life - Original Mix,Watt Noize,00ioirpxf4VrP0jGjJwep5,1,7,5.210466666666667
370,370,1jDIQhAZgzEc8g8TVL8fgB,Yard Two Stone - Sultan + Shepard Remix,"Lane 8, Jens Kuross, Sultan + Shepard","27gtK7m9vYwCyJ04zz0kIb, 0tkBS89wZe0goJeNXZMCK6, 14Tg9FvbNismPR1PJHxRau",3,28,4.280483333333334
371,371,3TdQ399gmy71IUdz3DoaO4,Goliath,Woodkid,44TGR1CzjKBxSHsSEy7bi9,1,48,3.8471
372,372,57JxxPKLYCFR0q9zMynfli,Something to Mumble - Maksim Dark Remix,"Carbon, Maksim Dark","5BSvQ8klrDFPpCJ3TujFoK, 2dbxPQ9Ri4dvE6tuLp1jOu",2,7,6.656
373,373,5dJeQYpUgmjuhcGAjhmmGu,My Soul,Pmx Soundz,5qeHSHQbW0VHUeFeMTN0HU,1,16,9.825616666666667
374,374,6rbpsdhGF86u7Eu1Ew8iVK,Whole House,Lolawolf,6ABaV7mB6WIZKgfEEtWCf8,1,42,3.0410833333333334
375,375,4vvURKpqzFCjYXWXgOgFKG,Ultraviolet - High Contrast Remix,"Freya Ridings, High Contrast","5pDjmC5mRl7vDJhsjVwNfk, 0bxHci3JIhhKA53n8rH3tT",2,37,5.49875
376,376,2erTGEjv5eLsqc10Z7ge20,Push It To The Limit,"Qo, Trilo","4jUjWu6BEktjwqmxqqQ60g, 7khXTDDp4ZkGEoSCUB5Hyt",2,40,4.9302166666666665
377,377,7pz85TDgSWcaZg0Buue9Rn,Control Movement,Gesaffelstein,3hteYQFiMFbJY7wS0xDymP,1,35,5.94545
378,378,5yfbX31hmRj9iDQQaGPfiS,Diva,Phibes,21VZgcYa29ZVvRQzmUNakx,1,35,3.4022833333333335
379,379,6FjJfFobDqOQyFdumThDoX,Take Control,Dexcell,30OaLZeQTMJHvuH3TIMUPz,1,4,5.1099
380,380,4uSKT1yc1psQvl0VJ9j0gF,Paradise Lost,茅原実里,2BVUhHYQGZDr1YOQuySRuZ,1,39,4.684433333333334
381,381,0EtaqG75nh0wlPTykBiOtm,Kill That Sound - Edit,"Deekline, Brian Brainstorm, Specimen A, Sweetie Irie, Killa P","1V9Bmg9gpcQDBfNZBQCWw7, 0HppexjD0LVIVJ1NXOIdaa, 7gqMiipTaISTnI2KjpdSjs, 0iUw5KL7NRlfKK3tZJNK9b, 0yZqTQF0ULKX2gFE6fBHXZ",5,10,4.022983333333333
382,382,7EB7wpKRYHUXAV0u8VMFdd,Kill Sound Anytime,Hot,2y9NHQDJMsOMIVY5dECoWe,1,1,7.183666666666666
383,383,3o7qfSKitgQ4Fj8wdR9dJt,The Fear,"Dexcell, Louisa Bass","30OaLZeQTMJHvuH3TIMUPz, 0SQ0nN01v9uBNC5UU52Fda",2,13,4.9103666666666665
384,384,1aieLcywOSaOSVL55j2cYS,Alugalug Cat,The Kiffness,6t41YgqHULlgOq9TK1kcrG,1,44,3.10555
385,385,4jxzy7cuL8trClSSJuAdO5,Lulerain,Etherwood,3GEUIa3Z0Qlivy3EcJm5RX,1,38,4.74585
386,386,6Tvzf3VEi16JMhAgOwdt2y,Birds,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,1,69,3.6573333333333333
387,387,3rFN5Hs3O4t9Odyt513bOt,Medley Version,Mister B,1zO48mIQg3HPp7Pof7pJQK,1,0,5.76435
388,388,1sbUb3UA31pfBOeJR0NGhi,Harlekin,Recipe.,642ndV2XbNwpShNHCpxAex,1,0,7.114583333333333
389,389,3DRYBqt1MhJSIOxBroQze9,Rage,Kovyazin D,5XDVTxRFOF4nON5W4WdQ8C,1,4,6.13615
390,390,0YpfCBCc01ryergkEg19DR,Albanian Summer,Luttrell,4EOyJnoiiOJ4vuNhSBArB2,1,19,5.268283333333334
391,391,7yGLoRucBOcZoGIJDyKu3T,Nightmares,Two Feet,5sWHDYs0csV6RS48xBl0tH,1,51,3.3173333333333335
392,392,6zDoJPNO6ma2VPaRhNQOKe,Red Dressed - Ben Böhmer Remix,"Worakls, Ben Böhmer, Eivør","5RPzPJCg4ER1LzQkorZ31p, 5tDjiBYUsTqzd0RkTZxK7u, 2dB4ya2W1Gvng8gjWSPu2H",3,46,5.97645
393,393,5SoCq5xEWYYrcnFH4Uqa4A,Sphere Unknown,Current Value,6B9SjvZNSQZkeJDH17oBSO,1,1,6.67695
394,394,71ty7upWSu5JxHcGfWSENY,We Are Not Alone,GHEIST,60pOigPjgmU7AzmZmWEQZU,1,42,6.439016666666666
395,395,5GOcfMVwFispI9sJHs6gdm,Dissensions,Ben Böhmer,5tDjiBYUsTqzd0RkTZxK7u,1,23,7.391116666666667
396,396,31lmRJT2Vi4gDm6qFwyqqo,3/2/1,"The Toxic Avenger, Heidi Cannon","5zExRf0VQCl3GO4Jrj8r0s, 1UOuQSSPhpE3vK36X2VeEr",2,11,5.7771
397,397,5q4zZMMozI4tUgtVVrYEYc,Afterlife,Desimal,2q8HxBk44KNR9IVR6Cu4u5,1,14,8.229116666666666
398,398,7kyiQ2oxgT0XX8yhzBWE6t,Cloches,Worakls,5RPzPJCg4ER1LzQkorZ31p,1,44,6.984116666666667
399,399,4lteJuSjb9Jt9W1W7PIU2U,Derezzed - Remixed by The Glitch Mob,"Daft Punk, The Glitch Mob","4tZwfgrHOc3mvqYlEYSvVi, 3a9qv6NLHnsVxJUtKOMHvD",2,46,4.370666666666667
400,400,5jDkYee7McpYx3AKP5pMJL,Parade - Radio Edit,Rone,3Dw9w3jnmr58ocgxiwITcq,1,22,3.4453833333333335
401,401,2vGE2tLrKiIfUnfWNBgOHf,You Were There,The Toxic Avenger,5zExRf0VQCl3GO4Jrj8r0s,1,14,3.6633333333333336
402,402,7zkR5Eiub0YJDS28QPgFgu,Город влюблённых,Anna German,4MsYwVS6MBpTDgCzqLm8z6,1,0,5.075516666666666
403,403,0CjukABpH1AmAPZljXHDVr,Breathe,"Bou, Mark XTC","35dxfY1wywqVRUEaVuMm13, 1YT3XWcKydfp7jQi2faTkL",2,40,4.434516666666667
404,404,2lObMVH9UXvTE9JBfxaI3r,Studies In Dance Theory,Adriatique,02DWGcShQivFepRvGJ7xhB,1,31,6.798383333333334
405,405,6BYf946g2geLfZVdEf3U9t,Perpetual - Retrofuturevocal,Echomen,45V5lcU2vZdJUlk08YTMyw,1,14,8.272433333333334
406,406,69tyOP39XryJDpK3pL6Otb,Jet Black,Channel Tres,4cUkGQyhLFqKHBtL58HYVp,1,40,3.2380833333333334
407,407,5D7DmkiXlozzZ4nc472frx,Beau Chien,"Niv Ast, Adrien Albou","29QojCXl3PxYDky0cH60fK, 6BOa7abcZhIGN4WKysU6kL",2,16,6.0976333333333335
408,408,7FMNRilVvaIvg4cAY3QUM1,малолетка,кис-кис,4jIvmo6hfAQ04NSOWPVVA3,1,33,3.0531166666666665
409,409,6jwh71HAfGzCq90C7QN7NK,фарш,кис-кис,4jIvmo6hfAQ04NSOWPVVA3,1,31,2.8893833333333334
410,410,0PiaostDCUyWOGzv9pvEPi,Fire in the Heart,"Siberian Meat Grinder, Distemper","3JWnTlE9m0CFG7FSkgznAj, 73KPvw0VFDPbhS63pEqEXQ",2,21,3.670716666666667
411,411,0xfndVe9Jx2hdbql4XAGj0,Серотонин,МОЛОДОСТЬ ВНУТРИ,4cbEWHQV65Dbf3i4PGdFYz,1,48,2.8585166666666666
412,412,0tOAItdbHW2nfBEwDrgSIi,Brighter Days - Alibi Remix,"Hybrid Minds, Charlotte Haining, Alibi","05lF0DUkLJqiW5o70SScyR, 2XRjIwgD0UiJXtx7Xzfy7w, 64AcsjHBz0mv71VKuQfmXV",3,21,5.691416666666667
413,413,3jQiFSSmwaAV7APNbzLv6Q,достало,кис-кис,4jIvmo6hfAQ04NSOWPVVA3,1,34,2.9609
414,414,6Fy3rZR0bgplEm9fWzOKo0,Circuit Breaker,Röyksopp,5nPOO9iTcrs9k6yFffPxjH,1,33,5.415766666666666
415,415,2ea1fxOi5WG3YeFoelVVxE,Broken (feat. Nais),"Teddy Killerz, Nais","4xaF2VIGwhWyEMbM6GuLdm, 6LzlY9HXI9IkOBWYCb04zG",2,11,4.045966666666667
416,416,5SxGuKMEotBeKpHXTWlFZD,Elevate,"The Bloody Beetroots, Teddy Killerz","0QJKELJZZuLAjqLOOixJm5, 4xaF2VIGwhWyEMbM6GuLdm",2,41,3.46285
417,417,219THtH9zpC4fhgONn77PM,Solid - Special Club Mix,Ashford & Simpson,2EURsXo9qlt1aMWlviGCRi,1,26,6.2191
418,418,7C0PzxbsQx59DgGVRsquwJ,Voodoo People - Pendulum Mix,"The Prodigy, Pendulum","4k1ELeJKT1ISyDv8JivPpB, 7MqnCTCAX6SsIYYdJCQj9B",2,56,5.130216666666667
419,419,2wnLPeE35gdcUnQTOjuSMj,Bull,Neida,6B19mPGcc9M5LmRwJLVhys,1,3,6.74915
420,420,0crv8tcXjM2wo9k2MT1Z15,Reality,CYRK,14gs7nuIA4nh6ZETqbe9Pr,1,1,4.45485
421,421,2ZpV9Jj7R39GDdbAraaLqL,Close My Eyes,Teddy Killerz,4xaF2VIGwhWyEMbM6GuLdm,1,14,5.577133333333333
422,422,6INLpBxo9F5QMer04VXEnd,Sexy Boy,Air,1P6U1dCeHxPui5pIrGmndZ,1,59,4.974433333333334
423,423,60lMbWaSNuUhwYxG0atyC3,Enjoy the Ride,Morcheeba,6bWxFw65IEJzBYjx3SxUXd,1,56,4.086
424,424,6l5Xe0OOqq56jWEYBoxXdE,Underwater - Yotto's Dawn Remix,"RÜFÜS DU SOL, Yotto","5Pb27ujIyYb33zBqVysBkj, 5Dyfxq0ZrFjjeFBdSNxDbo",2,38,5.64065
425,425,24P99vj6AJ3NLcRxbDrKht,Music & You - Radio Version,"Room 5, Oliver Cheatham","0AEbDFXbsssoSoC3pj91eq, 25MNkA39C5jjxApUl812ic",2,9,3.058883333333333
426,426,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,1,75,6.0911
427,427,13bQKJrCL3orVEbPYSQwy9,Candela,Maía,1IKP8dm7pmlkZS4V4MzKkI,1,27,3.8371
428,428,73xLpiFcvK6r1B3dIlYvhU,Rebirth,Sara Landry,7eILArMiTFTQf8SEh5fFHK,1,32,6.111266666666666
429,429,3vyKSb9sAdXl0kQ1KnS9fY,Emerge,Fischerspooner,5R7K1GezC0jy24v1R2n4x3,1,52,4.8051
430,430,2hTx8adLNJBwhLsavI1Xvr,Techno Syndrome (Mortal Kombat),The Immortals,7tQ2hjptlOD3PwpKuFbn0Q,1,53,3.429333333333333
431,431,5xkx6TjnFxYnL5rWJg1oNO,Kẻ Cắp Gặp Bà Già - Remix,DJ Long Nhat,3xd2W65sJSGXvumvLCJQcs,1,34,4.449516666666667
432,432,5Z34NH1AsA3xPL5OsDTfOa,Part of the Process,Morcheeba,6bWxFw65IEJzBYjx3SxUXd,1,51,4.42155
433,433,55meRTYBw8S5q7KF3DkjL7,The Bandit,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,1,55,4.182683333333333
434,434,5c933ZlfG6ZF2kE8WyklnJ,Звездная Грязь - Instrumental,[AMATORY],3JC5wZYLLWOWavmvGB94ow,1,2,3.4547333333333334
435,435,7tGzFqfv97DeO26stlthqB,Man Eating Lizard Dragon - DNB VIP,Jade,5MDI623Xjab5igAZSsazoS,1,36,5.091566666666667
436,436,5WSRjBEFSEtJ9MnhgmSpQl,Zora,Solomun,5wJK4kQAkVGjqM9x46KQOC,1,33,9.8826
437,437,7yBraTQTMZInARESJRP2wG,So Electric,Lifelike,3sa5sqxJqYjDZhGxmo4Ko5,1,42,6.723766666666666
438,438,12Ypr3PCVJ2i7Uwz93q1Vl,Opr,Gesaffelstein,3hteYQFiMFbJY7wS0xDymP,1,56,3.8994166666666668
439,439,7Jlqg70T1RhZICoFJmj1Bm,Hate or Glory,Gesaffelstein,3hteYQFiMFbJY7wS0xDymP,1,43,4.8131
440,440,3TYj2ld7j4q4fq7zSMHjqe,Sangria,Thomas Bangalter,41vv2Tj1knysv6MuFUmdwi,1,32,5.7311
441,441,4lt21Om3AQ55PdkOSAPd4s,Automatic - Rex The Dog Vocal Remix,"Wolfram, Peaches, Rex The Dog","1oBQPdm35NiPSEWIx8Yl24, 1gkSl4XpHIHI4I1WQbfXOE, 5zbQoW1WWTzvITE8w4ckoC",3,16,7.04115
442,442,6zIkiZqUnSMsuRJ6acyJuD,Out Of Control,The Chemical Brothers,1GhPHrq36VKCY3ucVaZCfo,1,48,7.3293333333333335
443,443,6Dz383ZHSKzWh5ZTL7aRra,RUSSIAN WOMAN,Manizha,1Y53ZUhXBydAzILo4Qa0s1,1,50,2.94795
444,444,3ZaDBhmTrpx2K5UwzmMCR1,Game L'over,"Summer Of Haze, Chernoburkv","5gfMeHMtCy7G8rmCexG7hb, 1zcTcHOp1uK94S5DZsMsM8",2,9,3.9697833333333334
445,445,72sZpOwollMmZxoRB5hEGd,My Only Chance,The Toxic Avenger,5zExRf0VQCl3GO4Jrj8r0s,1,49,6.800333333333334
446,446,2sodk4x9XHhEaCaPXXazzS,Пламя из маленькой искры,Distemper,73KPvw0VFDPbhS63pEqEXQ,1,8,4.3
447,447,46OqV2zwZECBL94ewwk1UK,"Веселье, жизнелюбие и правильный настрой",Distemper,73KPvw0VFDPbhS63pEqEXQ,1,4,3.5979
448,448,6wLvmvy9FDLm29PuYYYtAb,Techno Music,Dino Maggiorana,5hikDvYlf4CbKVsf2Jon4N,1,9,6.940433333333333
449,449,6MM0V4TOIiM77b5nPWb4R5,Vibes,S.Samo,1yFpsOVveSBWpYwW7HvUNo,1,20,6.29525
450,450,2nHBfIdQ4ndFNaWilLdBUN,Ecstasy (Over & Over),Prospa,6HabM2PUM519iIxervGWSb,1,53,3.6132666666666666
451,451,5USICbGck7p7ocmJ3lAieI,Ode To Nobody,"Grotesque, Denis Plotnikov","1qgm9fSb4hCM7fi4qRXyPM, 0yT3dmX9Tx17tiqPg30ivR",2,6,5.266666666666667
452,452,3ZX9f6iY3fM7BuRWuvt7LQ,I Need Someone (feat. Nathan Ball & Caleb Femi) [Yotto Remix] - Edit,"Faithless, Caleb Femi, Nathan Ball, Yotto","5T4UKHhr4HGIC0VzdZQtAE, 7EBbMrJpvd3qQVxQxskCfI, 5a1CkvrJSjRH8ZzWTMRsCd, 5Dyfxq0ZrFjjeFBdSNxDbo",4,38,3.7886166666666665
453,453,3PLumtQSemCn1ZdWhUTB1y,Дзэн и искусство ухода за АК-47,2H Company,43L8LbXMoCPOD7BvHYfrEt,1,19,5.034
454,454,3yJ4z5lESekHZ1UDFSHvrD,Messier 87,K-Effect,5YGGJYw7bkFNf47ALxcWAV,1,0,8.083333333333334
455,455,6VuTo8cScrO5rFuLlVEkoJ,What Do You Feel?,Luttrell,4EOyJnoiiOJ4vuNhSBArB2,1,19,4.548383333333334
456,456,2hBzP8r2QkRuyzV6dwgDq9,Bullit,Watermät,4a9sClW4YpYQE5jUMAWx5W,1,40,7.122333333333334
457,457,41xEn8KJYoWAOEtOsPBZFq,We're All We Need - Spada Remix,"Above & Beyond, Zoë Johnston","10gzBoINW3cLJfZUka8Zoe, 3dWyWwLvZWsWtXZHhmAiFL",2,13,6.998033333333334
458,458,5e2FecznnlYAzURFbDIaW6,How Dare You - Der Wanderer Remix,Steaming Satellites,245cfTGLRjFApGjsOe1hLL,1,13,6.867783333333334
459,459,61BboGm6wjo711TAqW7PKX,North - Nick Devon Remix,"Dahu, Nick Devon","2O4zaefOvhGmYHo70MBj4P, 1tf23w0XfVu28n9arb8wX4",2,0,6.941983333333333
460,460,549RRipFNfvX48cPnr2pzI,Good Times - Matvey Emerson Remix,"Kasúal, Rasmus Juul","0lb2rTnraDJ3LydN6nvW89, 0RH291ZksP9Xbs7Rot1EvS",2,1,6.5
461,461,4LxXd2FZmOrH7BXVdPReCM,Caillou,Solee,0r0m8up7CjS8TJodH2HX7C,1,19,9.771266666666667
462,462,3mHNE5TYTHnnx4A1IihrHs,Turbine,Misanthrop,1ZScOzf2oq1jmPpY2Veuyu,1,29,3.5893
463,463,0tM2VCddDezx11vViW0Uap,Sinking VIP,Enei,6X3QjCYg5HcTwO5FPVQj0J,1,35,5.75665
464,464,3hejcbw3Bvjux6vFy7jWb6,Come Back,"Grinder, Smoky D","2gukIciTd2qucMSGx6gSy6, 0Fw1LWBTC7Bz6beLIheEvl",2,2,4.60465
465,465,1pWDz4Ow1TARO9qXR5cmiW,Alien,Lowriderz,6r2jFoPfqDkcIFa0WlQTg6,1,41,4.108333333333333
466,466,17jDZ1t8t10QzqBiTH7HPO,Planet Rock - Swordfish Mix,"Paul Oakenfold, Afrika Bambaataa, Afrika Bambaataa & The Soulsonic Force","5MO2kbaGGA2a8kL4c9qqHq, 7cg61q8kK8jlFi8TKKw70p, 4J8cVSLFJ4T4ReYLtehLj0",3,26,7.788216666666667
467,467,6JphoeUreYwBshDD32mguA,Tanjiro,"roseboi, Save Haku","0CxPpuwJOVsx0lf7nfr54B, 2K30tfm9DyDVeW7n3eXGza",2,33,2.8529833333333334
468,468,3qqMpuX84WcDFSMFnIGweh,Karui,"roseboi, sprnova","0CxPpuwJOVsx0lf7nfr54B, 5AA1Gttv4r0eEkRFrwifJ3",2,17,2.5286333333333335
469,469,6y86tCvX3EGqZL3SMWMtiH,Nia,roseboi,0CxPpuwJOVsx0lf7nfr54B,1,45,3.5267666666666666
470,470,1kxialIqTQhJxuyXju7McL,Shadow Talk,Marcellus (UK),2olv8m3Anotn9W5UZJkJCi,1,1,6.032966666666667
471,471,3ZLEUfmx3i8zWyE95fJfhK,Жить достойно,"Basta, Smoky Mo","7as5DY4Rz9jac9tgoTrj9H, 6frycbKPhXIybi6TFfum60",2,19,4.9145666666666665
472,472,0ZaRD1u6e5YMEut3JkPkEt,Until We Die,"Summer Of Haze, Beneath My Shade","5gfMeHMtCy7G8rmCexG7hb, 7aADBYuRxT4V57iwqzUiPP",2,30,2.71175
473,473,326r3WEju0rRYi6iLcpq0R,Lava Run,Gydra,4eujb0S8BP4Oy9suTA04mE,1,44,3.67815
474,474,6H2XrsLtIqFia8IdiBoX0M,I Had This Thing,"Röyksopp, Jamie Irrepressible","5nPOO9iTcrs9k6yFffPxjH, 1kq2ZvBA7AX9mdZTk9SkpU",2,45,5.808583333333333
475,475,2eiazrw7Z16JcmmsRfQbUJ,Madara,roseboi,0CxPpuwJOVsx0lf7nfr54B,1,59,2.5796166666666664
476,476,48mtE87RuL4eMnboCiXROX,Home Call,The Toxic Avenger,5zExRf0VQCl3GO4Jrj8r0s,1,40,3.8178666666666667
