,index,track_id,name,artists_names,artists_ids,artists_count,popularity,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
50,50,43f7mtPw7TC7DA6dHIrfPX,Total,Ohota,4xKsjRK2wCjXwamNHK6dMr,1,19,9.087366666666666,0.575,0.919,7,-8.54,1,0.0671,0.093,0.865,0.299,0.36,102.993,audio_features,43f7mtPw7TC7DA6dHIrfPX,spotify:track:43f7mtPw7TC7DA6dHIrfPX,https://api.spotify.com/v1/tracks/43f7mtPw7TC7DA6dHIrfPX,https://api.spotify.com/v1/audio-analysis/43f7mtPw7TC7DA6dHIrfPX,545243,4
51,51,5pYoD82CqtVTgNucxCWyWn,I'm On Fire - Ben Delay Remix,Anton Ishutin,0RhuWNLtoucVMRmsSkCgWl,1,30,6.285583333333333,0.758,0.851,5,-4.655,0,0.0622,0.0102,0.00697,0.367,0.92,123.975,audio_features,5pYoD82CqtVTgNucxCWyWn,spotify:track:5pYoD82CqtVTgNucxCWyWn,https://api.spotify.com/v1/tracks/5pYoD82CqtVTgNucxCWyWn,https://api.spotify.com/v1/audio-analysis/5pYoD82CqtVTgNucxCWyWn,377135,4
52,52,4TxlvQS9fPIqlDlLcfHOZC,Znaesh,"Philipp Gorbachev, Interchain","6eY2REoBPKZ4CnJD0sFdfP, 6vfpN01M7JvQviMVxg2rGv",2,1,7.106166666666667,0.666,0.921,1,-11.776,0,0.0301,0.0196,0.917,0.122,0.547,125.017,audio_features,4TxlvQS9fPIqlDlLcfHOZC,spotify:track:4TxlvQS9fPIqlDlLcfHOZC,https://api.spotify.com/v1/tracks/4TxlvQS9fPIqlDlLcfHOZC,https://api.spotify.com/v1/audio-analysis/4TxlvQS9fPIqlDlLcfHOZC,426371,4
53,53,4pd8nt4rexiPsqLzo3daFv,Come Together,"Urbandawn, Tyson Kelly","4Kjl91bg9I6TuhrEC0NQgX, 3UZp4Jv5flsRprbySTTZkD",2,58,3.98265,0.671,0.868,1,1.221,1,0.0874,0.00279,0.273,0.148,0.463,173.037,audio_features,4pd8nt4rexiPsqLzo3daFv,spotify:track:4pd8nt4rexiPsqLzo3daFv,https://api.spotify.com/v1/tracks/4pd8nt4rexiPsqLzo3daFv,https://api.spotify.com/v1/audio-analysis/4pd8nt4rexiPsqLzo3daFv,238960,4
54,54,7gkKr0pHA8N6brI5NAj3rw,Baghdad Express,Underground Resistance,0tbuVFxbrGx2oiNbpetUGc,1,8,5.380433333333333,0.724,0.509,1,-13.02,1,0.0489,0.0104,0.86,0.128,0.341,134.026,audio_features,7gkKr0pHA8N6brI5NAj3rw,spotify:track:7gkKr0pHA8N6brI5NAj3rw,https://api.spotify.com/v1/tracks/7gkKr0pHA8N6brI5NAj3rw,https://api.spotify.com/v1/audio-analysis/7gkKr0pHA8N6brI5NAj3rw,322827,4
55,55,2HGhW1R7rAVTreSgidzq5a,Almast - Jewel,Mariam Matossian,2DKIUXvKNQbWTOKFQ4YVAZ,1,4,4.248883333333334,0.508,0.444,5,-11.251,0,0.0343,0.836,2.95e-05,0.103,0.175,85.053,audio_features,2HGhW1R7rAVTreSgidzq5a,spotify:track:2HGhW1R7rAVTreSgidzq5a,https://api.spotify.com/v1/tracks/2HGhW1R7rAVTreSgidzq5a,https://api.spotify.com/v1/audio-analysis/2HGhW1R7rAVTreSgidzq5a,254933,3
56,56,1PW2yk9vy9UBq738C4KZP7,Ghost Voices - Radio Edit,Virtual Self,0F52YLV7uWqaJfMMDgG737,1,33,3.3164833333333332,0.553,0.855,7,-8.281,1,0.0334,0.00103,0.834,0.421,0.398,119.924,audio_features,1PW2yk9vy9UBq738C4KZP7,spotify:track:1PW2yk9vy9UBq738C4KZP7,https://api.spotify.com/v1/tracks/1PW2yk9vy9UBq738C4KZP7,https://api.spotify.com/v1/audio-analysis/1PW2yk9vy9UBq738C4KZP7,198990,4
57,57,43ZQzjTfM152GaxWUZoZ8l,Голоса,Буфет Мон Фрэр,4fwsMsodqSoZjGZIziPjXO,1,3,3.6235166666666667,0.642,0.908,2,-4.887,1,0.2,0.00831,0.0,0.144,0.303,169.867,audio_features,43ZQzjTfM152GaxWUZoZ8l,spotify:track:43ZQzjTfM152GaxWUZoZ8l,https://api.spotify.com/v1/tracks/43ZQzjTfM152GaxWUZoZ8l,https://api.spotify.com/v1/audio-analysis/43ZQzjTfM152GaxWUZoZ8l,217412,4
58,58,2k58ZnbykfhiidQiAS5Kh0,Get Stuffed,John B,1ytr59gpK22MnyvrvOVCmD,1,10,3.77835,0.642,0.733,1,-4.437,1,0.259,0.0601,0.0,0.715,0.821,174.018,audio_features,2k58ZnbykfhiidQiAS5Kh0,spotify:track:2k58ZnbykfhiidQiAS5Kh0,https://api.spotify.com/v1/tracks/2k58ZnbykfhiidQiAS5Kh0,https://api.spotify.com/v1/audio-analysis/2k58ZnbykfhiidQiAS5Kh0,226702,4
59,59,5qRRnuJuzSzGOCAbCCeuqn,Tokyo,"Alexander Alar, Sonita","4OfOyERIlrusog1D6Ue2Po, 1hYRudcESgUzBfB4ahnDqr",2,34,7.417533333333333,0.789,0.853,10,-6.294,0,0.0485,0.000345,0.818,0.0431,0.317,122.003,audio_features,5qRRnuJuzSzGOCAbCCeuqn,spotify:track:5qRRnuJuzSzGOCAbCCeuqn,https://api.spotify.com/v1/tracks/5qRRnuJuzSzGOCAbCCeuqn,https://api.spotify.com/v1/audio-analysis/5qRRnuJuzSzGOCAbCCeuqn,445053,4
60,60,5eOLrAvMvp02JDYlfNujJz,The Commission,Breton,38bfc5BSVq6sVAssDmdc8N,1,34,4.948433333333333,0.498,0.312,5,-12.814,1,0.0852,0.546,0.798,0.3,0.222,92.021,audio_features,5eOLrAvMvp02JDYlfNujJz,spotify:track:5eOLrAvMvp02JDYlfNujJz,https://api.spotify.com/v1/tracks/5eOLrAvMvp02JDYlfNujJz,https://api.spotify.com/v1/audio-analysis/5eOLrAvMvp02JDYlfNujJz,296907,4
61,61,284HIscKN2nXwE7Yx5duc6,Hindsight,Joey Fehrenbach,2jY1xBS6oapp7f9jE7Zxd5,1,35,6.719766666666667,0.719,0.787,0,-9.894,0,0.0348,0.0047,0.919,0.207,0.0497,109.987,audio_features,284HIscKN2nXwE7Yx5duc6,spotify:track:284HIscKN2nXwE7Yx5duc6,https://api.spotify.com/v1/tracks/284HIscKN2nXwE7Yx5duc6,https://api.spotify.com/v1/audio-analysis/284HIscKN2nXwE7Yx5duc6,403187,4
62,62,0qvbTWuAHz8ZwqEGX6ONvF,Another Riff For The Good Times - Mixed,Yotto,5Dyfxq0ZrFjjeFBdSNxDbo,1,21,5.286133333333333,0.752,0.771,10,-6.035,0,0.0505,0.0114,0.844,0.118,0.195,121.042,audio_features,0qvbTWuAHz8ZwqEGX6ONvF,spotify:track:0qvbTWuAHz8ZwqEGX6ONvF,https://api.spotify.com/v1/tracks/0qvbTWuAHz8ZwqEGX6ONvF,https://api.spotify.com/v1/audio-analysis/0qvbTWuAHz8ZwqEGX6ONvF,317168,4
63,63,2WkQNbVUKBLSsi4YTWdL8f,Панк-рок! Да погромче!,"Sellout, NAGART, Чёрный Вторник","3DKxbhUc3SwRCfouyy5SXv, 6KaSUnLF6pXwGeT7tlOqYF, 34sgHwglQDHWXXsABgMUBj",3,12,4.150533333333334,0.54,0.991,8,-1.433,0,0.11,0.0234,0.0,0.0858,0.337,93.017,audio_features,2WkQNbVUKBLSsi4YTWdL8f,spotify:track:2WkQNbVUKBLSsi4YTWdL8f,https://api.spotify.com/v1/tracks/2WkQNbVUKBLSsi4YTWdL8f,https://api.spotify.com/v1/audio-analysis/2WkQNbVUKBLSsi4YTWdL8f,249032,4
64,64,2DxlImGfZPKLLhqqEl1nbW,Split Wick,Durante,1BqIPGrEhdjdLFpUzce2dh,1,43,5.57935,0.803,0.576,1,-11.388,0,0.051,0.00332,0.917,0.0721,0.203,122.008,audio_features,2DxlImGfZPKLLhqqEl1nbW,spotify:track:2DxlImGfZPKLLhqqEl1nbW,https://api.spotify.com/v1/tracks/2DxlImGfZPKLLhqqEl1nbW,https://api.spotify.com/v1/audio-analysis/2DxlImGfZPKLLhqqEl1nbW,334762,3
65,65,4QJUVLoxXMo0eVxPFelQZk,"Статья, которой нет","Vlady, Комитет против пыток","4hkwrlVarJxzFA6h4UMi6A, 6M9mlEr5uGJq3YRTODs3eR",2,21,2.7678833333333333,0.836,0.525,6,-9.559,0,0.301,0.245,0.00563,0.117,0.514,131.083,audio_features,4QJUVLoxXMo0eVxPFelQZk,spotify:track:4QJUVLoxXMo0eVxPFelQZk,https://api.spotify.com/v1/tracks/4QJUVLoxXMo0eVxPFelQZk,https://api.spotify.com/v1/audio-analysis/4QJUVLoxXMo0eVxPFelQZk,166073,4
66,66,3DK6m7It6Pw857FcQftMds,Runaway,"Kanye West, Pusha T","5K4W6rqBFWDnAN6FQUkS6x, 0ONHkAv9pCAFxb0zJwDNTy",2,78,9.128883333333333,0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,audio_features,3DK6m7It6Pw857FcQftMds,spotify:track:3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/audio-analysis/3DK6m7It6Pw857FcQftMds,547733,4
67,67,2auLKgG4AlNl9MSj5Qn4Mg,Беларуский саунд,"NEMIGA, Freddy Red","3oTemNYpdpL6suMDbWdZkd, 5QcJfgJOyIm2SXLj7NKcjZ",2,21,4.0,0.742,0.679,9,-5.351,0,0.316,0.121,0.0,0.083,0.269,170.044,audio_features,2auLKgG4AlNl9MSj5Qn4Mg,spotify:track:2auLKgG4AlNl9MSj5Qn4Mg,https://api.spotify.com/v1/tracks/2auLKgG4AlNl9MSj5Qn4Mg,https://api.spotify.com/v1/audio-analysis/2auLKgG4AlNl9MSj5Qn4Mg,240000,4
68,68,6uYnM3pZBgvEh95lrsqSJS,Somebody To Love,Basstrologe,6OMAZu0PYOsl3kONOQV9Zk,1,66,2.2699166666666666,0.677,0.872,6,-7.673,1,0.232,0.253,0.0368,0.127,0.197,138.003,audio_features,6uYnM3pZBgvEh95lrsqSJS,spotify:track:6uYnM3pZBgvEh95lrsqSJS,https://api.spotify.com/v1/tracks/6uYnM3pZBgvEh95lrsqSJS,https://api.spotify.com/v1/audio-analysis/6uYnM3pZBgvEh95lrsqSJS,136196,4
69,69,24UeBxUx2o6egQcU8n5sut,Cumon,Will Sparks,1u7OVFmWah4wQhOPIbUb8U,1,41,3.84615,0.668,0.938,2,-7.0,1,0.186,0.024,0.878,0.476,0.116,130.009,audio_features,24UeBxUx2o6egQcU8n5sut,spotify:track:24UeBxUx2o6egQcU8n5sut,https://api.spotify.com/v1/tracks/24UeBxUx2o6egQcU8n5sut,https://api.spotify.com/v1/audio-analysis/24UeBxUx2o6egQcU8n5sut,230769,4
70,70,5Kzz1jzBQxYruRIzjaf7YQ,Cyber Shaman,ICHI,7fef7GzZZrPZVZArGAjAyE,1,20,3.7062166666666667,0.434,0.959,1,-3.046,0,0.274,0.00048,0.809,0.26,0.0569,128.018,audio_features,5Kzz1jzBQxYruRIzjaf7YQ,spotify:track:5Kzz1jzBQxYruRIzjaf7YQ,https://api.spotify.com/v1/tracks/5Kzz1jzBQxYruRIzjaf7YQ,https://api.spotify.com/v1/audio-analysis/5Kzz1jzBQxYruRIzjaf7YQ,222373,4
71,71,13uh9yoHsVTm18pIoAql9m,second thoughts,"Tails, Monsoonsiren","007nYTXRhZJUZGH7ct5Y3v, 0ee7OJzj60zA1O50ysyZdQ",2,40,4.20895,0.707,0.704,5,-8.159,1,0.0416,0.658,0.097,0.0799,0.138,134.007,audio_features,13uh9yoHsVTm18pIoAql9m,spotify:track:13uh9yoHsVTm18pIoAql9m,https://api.spotify.com/v1/tracks/13uh9yoHsVTm18pIoAql9m,https://api.spotify.com/v1/audio-analysis/13uh9yoHsVTm18pIoAql9m,252537,4
72,72,48fPdAwGVoSkGK8GSez9yx,Anything,"Alison Wonderland, Valentino Khan","11gWrKZMBsGQWmobv3oNfW, 0deIjoDjl9g9Zpw0sCIOHh",2,60,3.7666666666666666,0.768,0.908,5,-5.014,0,0.0486,0.184,0.546,0.0583,0.423,120.042,audio_features,48fPdAwGVoSkGK8GSez9yx,spotify:track:48fPdAwGVoSkGK8GSez9yx,https://api.spotify.com/v1/tracks/48fPdAwGVoSkGK8GSez9yx,https://api.spotify.com/v1/audio-analysis/48fPdAwGVoSkGK8GSez9yx,226000,4
73,73,1w6TN3qwU9r6d53ha4fVCO,Summer School,CABLE,2spFq4vwnf6DXIl5iJOkaJ,1,10,3.7568333333333332,0.258,0.687,6,-10.168,1,0.054,0.000365,0.861,0.857,0.0996,179.961,audio_features,1w6TN3qwU9r6d53ha4fVCO,spotify:track:1w6TN3qwU9r6d53ha4fVCO,https://api.spotify.com/v1/tracks/1w6TN3qwU9r6d53ha4fVCO,https://api.spotify.com/v1/audio-analysis/1w6TN3qwU9r6d53ha4fVCO,225411,4
74,74,2CCKxpq1wLsmCLyr151owa,Panoramic,Atticus Ross,5HARKwnZLNQBeUGsTHX2AM,1,40,7.190433333333333,0.106,0.195,11,-20.617,1,0.0381,0.965,0.949,0.113,0.0377,81.695,audio_features,2CCKxpq1wLsmCLyr151owa,spotify:track:2CCKxpq1wLsmCLyr151owa,https://api.spotify.com/v1/tracks/2CCKxpq1wLsmCLyr151owa,https://api.spotify.com/v1/audio-analysis/2CCKxpq1wLsmCLyr151owa,431427,4
75,75,48lCsw6V1L2etXhTPG78nH,Cobra,Ital Tek,6Auo6gEPwhb9aZindgVpZJ,1,25,4.139766666666667,0.556,0.634,1,-12.181,0,0.061,0.00214,0.728,0.38,0.0487,172.046,audio_features,48lCsw6V1L2etXhTPG78nH,spotify:track:48lCsw6V1L2etXhTPG78nH,https://api.spotify.com/v1/tracks/48lCsw6V1L2etXhTPG78nH,https://api.spotify.com/v1/audio-analysis/48lCsw6V1L2etXhTPG78nH,248387,4
76,76,3CjQhi2gb6Qy7FIQPlKYrK,Imp,T78,5FgLkieOqGXPn01dnbJp9Z,1,20,5.540733333333334,0.828,0.786,11,-6.305,0,0.079,0.00115,0.899,0.325,0.198,134.996,audio_features,3CjQhi2gb6Qy7FIQPlKYrK,spotify:track:3CjQhi2gb6Qy7FIQPlKYrK,https://api.spotify.com/v1/tracks/3CjQhi2gb6Qy7FIQPlKYrK,https://api.spotify.com/v1/audio-analysis/3CjQhi2gb6Qy7FIQPlKYrK,332444,4
77,77,6L0xIwnRJhTvDmrAnG5yYB,I Don't Know How - French 79 Remix,"Kid Francescoli, French 79","2G7QgTep5IsJHGHm1hXygD, 6MJKlN8ya42Agsw3iQZs6e",2,42,7.095916666666667,0.665,0.521,11,-10.469,1,0.0614,0.138,0.884,0.108,0.197,117.975,audio_features,6L0xIwnRJhTvDmrAnG5yYB,spotify:track:6L0xIwnRJhTvDmrAnG5yYB,https://api.spotify.com/v1/tracks/6L0xIwnRJhTvDmrAnG5yYB,https://api.spotify.com/v1/audio-analysis/6L0xIwnRJhTvDmrAnG5yYB,425755,4
78,78,4fQDMo81q9vmg82b3kii4Z,Конопля,Petlura,4uo3rRpvWh3EZwLwa8xOpN,1,16,4.3075833333333335,0.611,0.685,0,-10.352,1,0.0388,0.00373,0.00012,0.0786,0.54,163.527,audio_features,4fQDMo81q9vmg82b3kii4Z,spotify:track:4fQDMo81q9vmg82b3kii4Z,https://api.spotify.com/v1/tracks/4fQDMo81q9vmg82b3kii4Z,https://api.spotify.com/v1/audio-analysis/4fQDMo81q9vmg82b3kii4Z,258456,4
79,79,0OPnFvMYKIkPBAgcV2WvN1,Time 4 Techno,"Psycho Boys Club, Juyen Sebulba, Stoltenhoff","17NhTFMWDCB9nU8eDbRWiu, 5DrDb5tvBFk7sJxsMyA06r, 6HKR0MHpgba3ZRBXYfPiq0",3,23,3.146733333333333,0.528,0.924,7,-4.784,1,0.244,0.000739,0.837,0.135,0.36,75.091,audio_features,0OPnFvMYKIkPBAgcV2WvN1,spotify:track:0OPnFvMYKIkPBAgcV2WvN1,https://api.spotify.com/v1/tracks/0OPnFvMYKIkPBAgcV2WvN1,https://api.spotify.com/v1/audio-analysis/0OPnFvMYKIkPBAgcV2WvN1,188804,4
80,80,5dexMvAaPCQ0hUUEU3wzTT,Like You,"Far&High, Yo Speed","7DEuf4iD1rRxpszUW1MDdP, 6QB8XoXvK4HDrrQQ2WD7qr",2,22,6.1091,0.627,0.895,1,-6.952,1,0.0373,0.00175,0.768,0.206,0.229,121.992,audio_features,5dexMvAaPCQ0hUUEU3wzTT,spotify:track:5dexMvAaPCQ0hUUEU3wzTT,https://api.spotify.com/v1/tracks/5dexMvAaPCQ0hUUEU3wzTT,https://api.spotify.com/v1/audio-analysis/5dexMvAaPCQ0hUUEU3wzTT,366547,4
81,81,1neVIZzrSxqJQGXtrJmgzQ,Moskva,Thylacine,5If5Tdg66Q5X3L57G7A6Pn,1,45,6.5831,0.707,0.629,11,-8.522,0,0.0729,0.198,0.845,0.425,0.095,120.009,audio_features,1neVIZzrSxqJQGXtrJmgzQ,spotify:track:1neVIZzrSxqJQGXtrJmgzQ,https://api.spotify.com/v1/tracks/1neVIZzrSxqJQGXtrJmgzQ,https://api.spotify.com/v1/audio-analysis/1neVIZzrSxqJQGXtrJmgzQ,394987,4
82,82,4bsEvdFdieD7sJsKeteYLn,Absolve,oskalizator.,2EAiy1PIZyBl2obsuN0nyY,1,42,3.5077666666666665,0.521,0.877,0,-4.758,0,0.191,0.000942,0.000812,0.397,0.367,130.068,audio_features,4bsEvdFdieD7sJsKeteYLn,spotify:track:4bsEvdFdieD7sJsKeteYLn,https://api.spotify.com/v1/tracks/4bsEvdFdieD7sJsKeteYLn,https://api.spotify.com/v1/audio-analysis/4bsEvdFdieD7sJsKeteYLn,210466,4
83,83,3Ty5ciG5pZXUDtmVwklWL8,Gaia,Township Rebellion,4gGD7nrLZRnnCSz3KGEu4R,1,29,9.025833333333333,0.76,0.682,6,-7.699,0,0.0655,0.00121,0.855,0.158,0.468,121.998,audio_features,3Ty5ciG5pZXUDtmVwklWL8,spotify:track:3Ty5ciG5pZXUDtmVwklWL8,https://api.spotify.com/v1/tracks/3Ty5ciG5pZXUDtmVwklWL8,https://api.spotify.com/v1/audio-analysis/3Ty5ciG5pZXUDtmVwklWL8,541551,4
84,84,22nalinGSWpwhlFicMgv8u,More - Foto Remix,"D-Pulse, Foto","5b86FIOAbWupUXc158gVEM, 0iAW5O0hR7NFYLC3DGeezV",2,7,8.186433333333333,0.629,0.801,7,-7.732,1,0.0382,0.142,0.698,0.0728,0.934,117.993,audio_features,22nalinGSWpwhlFicMgv8u,spotify:track:22nalinGSWpwhlFicMgv8u,https://api.spotify.com/v1/tracks/22nalinGSWpwhlFicMgv8u,https://api.spotify.com/v1/audio-analysis/22nalinGSWpwhlFicMgv8u,491187,4
85,85,5LUQvjQlixLWlBSZHSVLkk,Glow,Cirez D,31f4Ougr0lpsDrxigwV3TB,1,45,9.297133333333333,0.786,0.837,3,-9.328,1,0.0572,0.0526,0.884,0.637,0.138,128.008,audio_features,5LUQvjQlixLWlBSZHSVLkk,spotify:track:5LUQvjQlixLWlBSZHSVLkk,https://api.spotify.com/v1/tracks/5LUQvjQlixLWlBSZHSVLkk,https://api.spotify.com/v1/audio-analysis/5LUQvjQlixLWlBSZHSVLkk,557828,4
86,86,3MyuBQnSAEECEA2JhVZfr9,Confronted,Pan-Pot,6OQOvP7RAdmAKVXXQqD0Se,1,25,11.396883333333333,0.805,0.646,3,-9.795,1,0.0428,0.00538,0.87,0.216,0.0792,126.017,audio_features,3MyuBQnSAEECEA2JhVZfr9,spotify:track:3MyuBQnSAEECEA2JhVZfr9,https://api.spotify.com/v1/tracks/3MyuBQnSAEECEA2JhVZfr9,https://api.spotify.com/v1/audio-analysis/3MyuBQnSAEECEA2JhVZfr9,683813,4
87,87,6nSo8mNsaFLr4oMp8t7C1r,Irreversible,Matchy,5BF9eGIdwa9gt4RAXP8w1n,1,40,7.34425,0.823,0.696,10,-9.585,0,0.0612,0.338,0.869,0.0877,0.226,122.015,audio_features,6nSo8mNsaFLr4oMp8t7C1r,spotify:track:6nSo8mNsaFLr4oMp8t7C1r,https://api.spotify.com/v1/tracks/6nSo8mNsaFLr4oMp8t7C1r,https://api.spotify.com/v1/audio-analysis/6nSo8mNsaFLr4oMp8t7C1r,440656,4
88,88,7ehBoh9FIeIiEnORzexRZ2,For Every Forever,Mathame,6QSwQEz8CDMg8Rqk8dEkxS,1,47,6.375,0.713,0.537,4,-8.741,0,0.0421,0.00237,0.387,0.0856,0.0556,128.034,audio_features,7ehBoh9FIeIiEnORzexRZ2,spotify:track:7ehBoh9FIeIiEnORzexRZ2,https://api.spotify.com/v1/tracks/7ehBoh9FIeIiEnORzexRZ2,https://api.spotify.com/v1/audio-analysis/7ehBoh9FIeIiEnORzexRZ2,382500,4
89,89,2WZfx2pn22JH6WrKcco2lU,Boy in the Garden - Moonwalk Remix,"Marc Holstege, Aravis, Moonwalk","4seeqFihC5Ovh5NfgyifnY, 0VASxIgak51bpbzIbUolab, 1khyIydqanugacJyKdmceT",3,28,6.55215,0.715,0.684,10,-10.094,0,0.0626,0.00303,0.877,0.0991,0.128,124.022,audio_features,2WZfx2pn22JH6WrKcco2lU,spotify:track:2WZfx2pn22JH6WrKcco2lU,https://api.spotify.com/v1/tracks/2WZfx2pn22JH6WrKcco2lU,https://api.spotify.com/v1/audio-analysis/2WZfx2pn22JH6WrKcco2lU,393130,4
90,90,22UDmbP8eiz97tNyACphRl,Ordel,"Parra for Cuva, Beau Diako, Kyson","238y1dKPtMeFEpX3Y6H1Vr, 3W02sTifN8tW1bapAkS1hu, 1ysHnRqLx1sIFxUlahQftx",3,52,4.311083333333333,0.597,0.575,11,-9.959,1,0.0368,0.669,0.858,0.113,0.0987,90.004,audio_features,22UDmbP8eiz97tNyACphRl,spotify:track:22UDmbP8eiz97tNyACphRl,https://api.spotify.com/v1/tracks/22UDmbP8eiz97tNyACphRl,https://api.spotify.com/v1/audio-analysis/22UDmbP8eiz97tNyACphRl,258667,4
91,91,3jMLZmglAXlcw9c6gUpx3b,MZ,Sascha Funke,1dDTkRz9WVOQr63enjJ1Yd,1,46,6.3666,0.666,0.321,1,-11.083,1,0.0843,0.000576,0.798,0.0905,0.399,119.999,audio_features,3jMLZmglAXlcw9c6gUpx3b,spotify:track:3jMLZmglAXlcw9c6gUpx3b,https://api.spotify.com/v1/tracks/3jMLZmglAXlcw9c6gUpx3b,https://api.spotify.com/v1/audio-analysis/3jMLZmglAXlcw9c6gUpx3b,381996,4
92,92,6OyEbGSnML69TiPCQf4ATK,I Waited For You,Rose Ringed,1KML3dPprByep3tRnYSJDj,1,39,6.168533333333333,0.718,0.655,11,-9.751,1,0.0418,0.00346,0.804,0.0916,0.474,124.004,audio_features,6OyEbGSnML69TiPCQf4ATK,spotify:track:6OyEbGSnML69TiPCQf4ATK,https://api.spotify.com/v1/tracks/6OyEbGSnML69TiPCQf4ATK,https://api.spotify.com/v1/audio-analysis/6OyEbGSnML69TiPCQf4ATK,370113,4
93,93,0f7ifN4vXV4z2C52POeDQT,Devon - Oliver Huntemann Remix,"Oliver Schories, Oliver Huntemann","0iTjLBepeGaLgZS18kxgRq, 0NBGssQpgDczTsVEp4pCbR",2,48,6.6378,0.8,0.777,5,-6.526,1,0.0405,0.00278,0.892,0.0831,0.249,127.008,audio_features,0f7ifN4vXV4z2C52POeDQT,spotify:track:0f7ifN4vXV4z2C52POeDQT,https://api.spotify.com/v1/tracks/0f7ifN4vXV4z2C52POeDQT,https://api.spotify.com/v1/audio-analysis/0f7ifN4vXV4z2C52POeDQT,398269,4
94,94,7GxlVNWDgdemrtZoVj62ce,Aphrodite,Township Rebellion,4gGD7nrLZRnnCSz3KGEu4R,1,40,8.581466666666667,0.713,0.797,0,-8.407,0,0.0539,0.0023,0.844,0.0694,0.194,119.994,audio_features,7GxlVNWDgdemrtZoVj62ce,spotify:track:7GxlVNWDgdemrtZoVj62ce,https://api.spotify.com/v1/tracks/7GxlVNWDgdemrtZoVj62ce,https://api.spotify.com/v1/audio-analysis/7GxlVNWDgdemrtZoVj62ce,514888,4
95,95,1Kv5MtiMEoEVkHX2aPXNiR,Суисайд,"Basta, Smoky Mo","7as5DY4Rz9jac9tgoTrj9H, 6frycbKPhXIybi6TFfum60",2,13,4.65,0.638,0.734,0,-4.588,1,0.102,0.279,0.0,0.425,0.367,76.389,audio_features,1Kv5MtiMEoEVkHX2aPXNiR,spotify:track:1Kv5MtiMEoEVkHX2aPXNiR,https://api.spotify.com/v1/tracks/1Kv5MtiMEoEVkHX2aPXNiR,https://api.spotify.com/v1/audio-analysis/1Kv5MtiMEoEVkHX2aPXNiR,279000,4
96,96,4NjcBu9yymywoxK1l9tdBE,молчи,кис-кис,4jIvmo6hfAQ04NSOWPVVA3,1,53,3.3,0.612,0.844,1,-6.376,0,0.0974,0.111,0.0,0.448,0.537,126.931,audio_features,4NjcBu9yymywoxK1l9tdBE,spotify:track:4NjcBu9yymywoxK1l9tdBE,https://api.spotify.com/v1/tracks/4NjcBu9yymywoxK1l9tdBE,https://api.spotify.com/v1/audio-analysis/4NjcBu9yymywoxK1l9tdBE,198000,4
97,97,29lG2OYbvUHG2VuhII7qbT,Wknd (Reloaded) [8D Audio],FSDW,4RPg75BaMIfyBb94V8HqCw,1,10,2.7131833333333333,0.732,0.868,8,-5.235,1,0.147,0.103,0.0113,0.11,0.409,135.023,audio_features,29lG2OYbvUHG2VuhII7qbT,spotify:track:29lG2OYbvUHG2VuhII7qbT,https://api.spotify.com/v1/tracks/29lG2OYbvUHG2VuhII7qbT,https://api.spotify.com/v1/audio-analysis/29lG2OYbvUHG2VuhII7qbT,162792,3
98,98,2dEaUJGPsZG7YCLLbzdRju,Waiting for the Stars,"Vitalic, David Shaw","4M84umUNRbZy1mJleyyRM9, 2dWhCXPpJRJle25h5I0uQT",2,22,3.88055,0.688,0.703,9,-6.383,0,0.175,0.00239,0.123,0.353,0.754,115.984,audio_features,2dEaUJGPsZG7YCLLbzdRju,spotify:track:2dEaUJGPsZG7YCLLbzdRju,https://api.spotify.com/v1/tracks/2dEaUJGPsZG7YCLLbzdRju,https://api.spotify.com/v1/audio-analysis/2dEaUJGPsZG7YCLLbzdRju,232833,4
99,99,3WcXtp5oK6oSKq4d38oTBa,Взрывы в голове,МОЛОДОСТЬ ВНУТРИ,4cbEWHQV65Dbf3i4PGdFYz,1,40,3.6485333333333334,0.504,0.848,2,-5.453,0,0.0487,0.0292,1.3e-06,0.155,0.325,150.157,audio_features,3WcXtp5oK6oSKq4d38oTBa,spotify:track:3WcXtp5oK6oSKq4d38oTBa,https://api.spotify.com/v1/tracks/3WcXtp5oK6oSKq4d38oTBa,https://api.spotify.com/v1/audio-analysis/3WcXtp5oK6oSKq4d38oTBa,218912,4
100,100,1tU6zDjexypxM3FGwoYw3r,Firefly,Iwantsummer,3bLHVStpCwvYCDltKaxNXz,1,34,4.17655,0.511,0.884,11,-6.165,1,0.0337,2.59e-05,0.734,0.12,0.243,128.008,audio_features,1tU6zDjexypxM3FGwoYw3r,spotify:track:1tU6zDjexypxM3FGwoYw3r,https://api.spotify.com/v1/tracks/1tU6zDjexypxM3FGwoYw3r,https://api.spotify.com/v1/audio-analysis/1tU6zDjexypxM3FGwoYw3r,250594,4
